applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,description_snippet
no,,,52,Product Manager : Data Platform,phonepe,Bangalore,https://job-boards.greenhouse.io/phonepe/jobs/7813734003,30,31,32,weak,0.02,0/0,,"[{""need"": ""phonepe limited"", ""gain"": 2}, {""need"": ""headquartered"", ""gain"": 2}, {""need"": ""flagship product"", ""gain"": 2}, {""need"": ""phonepe digital"", ""gain"": 2}, {""need"": ""digital payments"", ""gain"": 2}]",,"{""skill_match"": 0.163, ""experience_fit"": 0.86, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",greenhouse,direct,,,2026-07-23T10:51:14-04:00,,,,[],[],[],[],[],[],,,,"nbsp, phonepe, insurance, benefits, developer, program, crore, scale, apis, assistance, payments, million","About PhonePe Limited: Headquartered in India, its flagship product, the PhonePe digital payments app, was launched in Aug 2016. As of April 2025, PhonePe has over 60 Crore (600 Million) registered users and a digital payments acceptance network spread across over 4 Crore (40+ million) merchants. PhonePe also processes over 33 Crore (330+ Million) transactions daily with an Annualized Total Payment Value (TPV) of over INR 150 lakh crore.&nbsp; &nbsp; PhonePe’s portfolio of businesses includes the distribution of financial products (Insurance,&nbsp;Lending, and Wealth) as well as new consumer tech businesses (Pincode - hyperlocal e-commerce and Indus AppStore Localized App Store for the Android ecosystem) in India,&nbsp;which are aligned with the company’s vision to offer every Indian an equal opportunity to&nbsp;accelerate their progress by unlocking the flow of money and access to services. &nbsp; Culture: At PhonePe, we go the extra mile to make sure you can bring your best self to work, Everyday!. And that starts with creating the right environment for you. We empower people and trust them to do the right&nbsp; thing. Here, you own your work from start to finish, right from day one. PhonePe-rs solve complex problems and execute quickly; often building frameworks from scratch. If you’re excited by the idea of building platforms that touch millions, ideating with some of&nbsp; the best minds in the country and executing on your dreams with purpose and speed, join us! About the Role: PhonePe's Data Platform powers India's largest consumer payments app at national scale—managing petabyte-scale infrastructure, batch/real-time pipelines, and developer tooling entirely on-premise. You'll build the core data infrastructure, tools, and internal products that enable hundreds of engineers, analysts, data scientists, and business teams to move faster. What You'll Do:&nbsp; Own product strategy , specs, and roadmaps for data platform components, APIs, and developer tools Synt"
no,,,52,Group Product Manager,meesho,"Bangalore, Karnataka",https://jobs.lever.co/meesho/d7924eb1-301e-4098-ab7b-f3a4c92c210a,32,35,36,borderline,0.08,0/0,,"[{""need"": ""meesho closely resembles"", ""gain"": 1}, {""need"": ""rapacious growth"", ""gain"": 1}, {""need"": ""because"", ""gain"": 1}, {""need"": ""obsess"", ""gain"": 1}, {""need"": ""carve"", ""gain"": 1}]",,"{""skill_match"": 0.2408, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",lever,direct,,,1782726807097,,,,[],[],[],[],[],[],,,,"managers, love, meesho, because, obsess, driven, impact, senior, closely, resembles, rapacious, understanding","About the Team
 
Product Management in Meesho closely resembles our rapacious growth. Because we obsess over understanding customer behaviour, we’ve been able to carve out an e-commerce niche in Tier 2/3/4 towns in Bharat. Our business growth is testimony to a singular focus on how we think of ‘product’ for our unique customers - ones that have barely shopped online, but are now able to because of Meesho.
 
Fun fact: Nearly 5% of India’s households shop with us. 😉
 
As a Group Product Manager in our team, you will collaborate with Developers, Product Managers, Designers, Data Scientists, and Engineers. We are driven by a ‘user-first’ mindset. We have a strong bias for action. Above all, our PMs are driven by impact, not features. We drive ‘problem discovery’ & delivery - not only obsess over “what to build”, but execute with rigour to create impact.
 
But there’s more – we love to have fun as much as we love to work hard. From movie buffs, to sportspersons, we have a super cool team. So, if a game of badminton after a day of brainstorming at work sounds like something you would love to do, then join us!
 
About the Role
 
We are looking for the right person to lead our talented bunch of Product Managers, Senior Product Managers and Product Analysts. As our  Group Product Manager, you will further act as a cross-functional leader. You will influence senior stakeholders across teams such as Engineering, Design, Category Management, Marketing, Operations, and Finance to bring a new product to life."
no,,,52,Product Manager,Mobileware Technologies Pvt Ltd,"Mumbai, Maharashtra",https://www.adzuna.in/details/3821523305?utm_medium=api&utm_source=195aa6d0,41,58,41,borderline,0.14,0/0,,"[{""need"": ""profile summary"", ""gain"": 1}, {""need"": ""innovative"", ""gain"": 1}, {""need"": ""self-motivated product"", ""gain"": 1}, {""need"": ""management professional"", ""gain"": 1}, {""need"": ""enabling"", ""gain"": 1}]",,"{""skill_match"": 0.2808, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1800000,2500000,2023-01-04T08:56:33Z,,,,[],[],[],[],[],[],,,,"customer, innovative, self-motivated, responsible, enabling, solutions, services, various, stages, influence, future, feature-sets","Profile summary: ‘Product Manager -1’ is to be an innovative and self-motivated product management professional who is to be responsible for enabling a seamless end-to-end experience, for our products, solutions, and services, across the various stages of a customer journey; and will influence future product feature-sets, with a continual strive for meeting marketplace requisites and to eliminate customer pain points. This role will work collaboratively with product management, UI/UX, operation…"
no,,,52,Product Manager,makeO,"Mumbai, Maharashtra",https://www.adzuna.in/details/3217633788?utm_medium=api&utm_source=195aa6d0,36,47,41,borderline,0.14,0/0,,"[{""need"": ""understand"", ""gain"": 2}, {""need"": ""changing dynamics"", ""gain"": 2}, {""need"": ""customer interviews"", ""gain"": 2}, {""need"": ""competition analysis"", ""gain"": 2}, {""need"": ""qualitative/quantitative techniques"", ""gain"": 2}]",,"{""skill_match"": 0.282, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,100000,1500000,2022-06-11T06:17:12Z,,,,[],[],[],[],[],[],,,,"customer, feet, problems, need, solved, understanding, understand, changing, dynamics, consumers, interviews, qualitative/quantitative","What will you do as a Product Manager? ● Market & Customer Understanding: Understand the changing dynamics of the market and consumers by customer interviews, user research, competition analysis, and other qualitative/quantitative techniques. ● Prioritization & Roadmap Creation: Should be able to strategically view things from 1000 feet and 10 feet. Adopt a structured approach to identify what problems need to be solved and what problems need to be solved now vs. later. Create a product roadmap…"
no,,,52,Senior Product Manager,Priceline,"Mumbai, Maharashtra",https://www.adzuna.in/details/5759046638?utm_medium=api&utm_source=195aa6d0,35,40,36,borderline,0.08,0/0,,"[{""need"": ""eligible"", ""gain"": 1}, {""need"": ""hybrid"", ""gain"": 1}, {""need"": ""in-office"", ""gain"": 1}, {""need"": ""tirelessly"", ""gain"": 1}, {""need"": ""understand"", ""gain"": 1}]",,"{""skill_match"": 0.2825, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-06-11T02:36:15Z,,,,[],[],[],[],[],[],,,,"senior, make, eligible, hybrid, days, in-office, tirelessly, understand, need, reality, ones, deals","This role is eligible for our hybrid work model: Two days in-office. Senior Product Manager Our Product Design and Management teams work tirelessly to understand what our customers need and make it a reality. They’re the ones who make our deals come to life and our user experience simple and intuitive. Why this job’s a big deal: As a Senior Product Manager in the Product Operating Model (POM), your focus is on defining, prioritizing, and delivering products or capabilities that solve customer p…"
no,,,52,Senior Product Manager,LogiNext,"Vikhroli, Mumbai",https://www.adzuna.in/details/5191306487?utm_medium=api&utm_source=195aa6d0,38,55,41,borderline,0.14,0/0,,"[{""need"": ""senior product"", ""gain"": 2}, {""need"": ""manager loginext"", ""gain"": 2}, {""need"": ""dynamic"", ""gain"": 2}, {""need"": ""become"", ""gain"": 2}, {""need"": ""eyes"", ""gain"": 2}]",,"{""skill_match"": 0.2858, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2025-05-10T01:54:49Z,,,,[],[],[],[],[],[],,,,"loginext, dynamic, competent, become, eyes, ears, clients, translate, needs, world, saas, closely","LogiNext is looking for a dynamic and competent Product Manager to become the eyes and ears of our clients and translate their needs into the world’s best SaaS product. You will work closely with the engineering, design and business development team to come up with the best strategy for product features and roadmap to solve on-ground logistics problems. You will be accountable for the entire product lifecycle, right from planning through development, go-live, and retirement phases. You possess …"
no,,,52,Business Analyst,SLK Software,"Bangalore, Karnataka",https://www.adzuna.in/details/5782687597?utm_medium=api&utm_source=195aa6d0,31,61,41,borderline,0.14,0/0,,"[{""need"": ""business analyst"", ""gain"": 1}, {""need"": ""purpose"", ""gain"": 1}, {""need"": ""independently"", ""gain"": 1}, {""need"": ""understand"", ""gain"": 1}, {""need"": ""translate"", ""gain"": 1}]",,"{""skill_match"": 0.2792, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-01T07:15:51Z,,,,[],[],[],[],[],[],,,,"purpose, independently, understand, customer, needs, translate, software, document, solutioning, provide, functional, clarifications","The purpose of this role is to work independently with customers to understand the customer business model, needs / requirements and translate them into software requirements document which would be used by IT Design & Development teams for solutioning, provide functional support & clarifications to QA and technical teams throughout the project life cycle, assist the Business teams during User Acceptance Testing and involve in post production support & verifications; and responsible to mentor a…"
no,,,52,Senior Business Analyst,Trigent Software Private Limited,"Richmond Town, Bangalore",https://www.adzuna.in/details/5811118921?utm_medium=api&utm_source=195aa6d0,34,64,63,competitive,0.45,3/12,"senior business, business analyst, analyst jd-we, senior business analyst, mandatory broadband/isp domain, process transformation, broadband operations, service assurance, automation","[{""need"": ""senior business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst jd-we"", ""gain"": 2}, {""need"": ""senior business analyst"", ""gain"": 2}, {""need"": ""mandatory broadband/isp domain"", ""gain"": 2}]",,"{""skill_match"": 0.2906, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1700000,1700000,2026-07-22T23:27:31Z,,,,[],[],[],[],[],[],,,,"broadband, jd-we, seeking, senior, analyst, mandatory, broadband/isp, transformation, service, assurance, customer, automation","JD-We are seeking a Senior Business Analyst with mandatory Broadband/ISP domain experience to drive requirements, process transformation, and stakeholder alignment for broadband operations, service assurance, customer experience, automation, analytics, and AI-driven initiatives. The role acts as the bridge between business stakeholders, broadband operations teams, and technology delivery teams, ensuring requirements are accurately captured, documented, validated, and delivered successfully. Man…"
no,,,52,Senior Business Analyst,Peak Hire Solutions,"Bangalore, Karnataka",https://www.adzuna.in/details/5581807731?utm_medium=api&utm_source=195aa6d0,32,43,74,competitive,0.61,3/12,"senior business analyst, title, industry, ride-hailing, 4-7, days/week, onsite, bangalore, ctc range","[{""need"": ""senior business analyst"", ""gain"": 3}, {""need"": ""title"", ""gain"": 3}, {""need"": ""industry"", ""gain"": 3}, {""need"": ""ride-hailing"", ""gain"": 3}, {""need"": ""4-7"", ""gain"": 3}]",,"{""skill_match"": 0.2656, ""experience_fit"": 0.885, ""domain"": 0, ""education"": 1.0, ""achievement"": 0.8571, ""trajectory"": 1.0}",adzuna,aggregator,1800000,2100000,2026-01-13T11:10:25Z,,,,[],[],[],[],[],[],,,,"industry, bangalore, details, title, senior, analyst, ride-hailing, days, days/week, mode, onsite, location","JOB DETAILS: - Job Title : Senior Business Analyst - Industry : Ride-hailing - Experience : 4-7 years - Working Days : 5 days/week - Work Mode : ONSITE - Job Location : Bangalore - CTC Range : Best in Industry Required Skills : Data Visualization, Data Analysis, Strong in Python and SQL, Cross-Functional Communication & Stakeholder Management Criteria : 1. Candidate must have 4–7 years of experience in analytics / business analytics roles. 2. Candidate must be currently based in Bangalore only …"
no,,,52,Key Account Manager - Brand Partnerships & Growth,Scale Global,"Bangalore, Karnataka",https://www.adzuna.in/land/ad/5810846039?se=Dtojha-K8RGbLL45Ug83Nw&utm_medium=api&utm_source=195aa6d0&v=D43D623EF2D9CE5BA58CE1931DB6FABBAC12050D,27,34,36,borderline,0.08,0/0,,"[{""need"": ""key account manager"", ""gain"": 1}, {""need"": ""brand partnerships growth"", ""gain"": 1}, {""need"": ""overview"", ""gain"": 1}, {""need"": ""key account"", ""gain"": 1}, {""need"": ""account manager"", ""gain"": 1}]",,"{""skill_match"": 0.2483, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adzuna,aggregator,,,2026-07-22T16:53:54Z,,,,[],[],[],[],[],[],,,,"brand, brands, overview, account, manage, relationships, launch, multiple, markets, retail, pharmacy, e-commerce","Role Overview We are looking for a Key Account Manager – Brand Partnerships & Growth to manage brand relationships and drive the planning, launch, and growth of brands across multiple markets and channels, including retail, pharmacy, and e-commerce. This role will act as the business owner for assigned brands, working closely with brand principals and coordinating internally with regulatory, supply chain, marketing, training, and in-market teams to ensure successful brand launches and business …"
